id,image_name,class,label,split,image_path
e8b297ce-3c8f-48a8-8266-05e655e51774,26.png,Usopp,16,train,train\Usopp\26.png
2cfe14d1-32a8-42fe-a2c8-cf46aa8483a4,18.png,Crocodile,4,train,train\Crocodile\18.png
f3c1e262-5441-4a73-b2cb-ace56a0e4493,116.png,Ace,0,train,train\Ace\116.png
e2102640-b2aa-4c33-aa2a-d8432c4b0dd8,155.jpg,Zoro,17,train,train\Zoro\155.jpg
a3197af3-ceb8-4ff7-8b2e-d6f468f179b6,55.png,Kurohige,7,train,train\Kurohige\55.png
ec41999f-4646-43fc-90be-cb4ef3b74e20,199.png,Shanks,15,train,train\Shanks\199.png
9d619693-9fff-44f6-ae7e-dba18753b0c8,231.png,Nami,11,train,train\Nami\231.png
7a2db164-734e-4373-967c-1f368332622b,181.png,Jinbei,6,train,train\Jinbei\181.png
567913e6-76cf-4702-9061-63cebb7d2110,113.png,Kurohige,7,train,train\Kurohige\113.png
9e89cb7d-9e2e-4b82-b4c2-02b548248f4d,12.png,Akainu,1,train,train\Akainu\12.png
cd76445e-5673-4281-acbc-09c8074042f0,223.png,Brook,2,train,train\Brook\223.png
5c9c9d2b-ce8b-47d8-9b79-d9aa451a6eb2,72.png,Mihawk,10,train,train\Mihawk\72.png
27bc7694-121c-48c3-8015-6f35234267ae,127.png,Brook,2,train,train\Brook\127.png
5385f753-617c-418f-b867-e940fd7fb7e7,82.jpg,Sanji,14,train,train\Sanji\82.jpg
7f21685b-141c-4ff3-86d4-fd2e6e5f3ae2,88.png,Nami,11,train,train\Nami\88.png
556d05d6-af3a-4c76-ac7c-fed116147a13,82.png,Law,8,train,train\Law\82.png
7dbf8b53-4d93-4fe6-af91-3bc57b79b22c,95.png,Law,8,train,train\Law\95.png
f02aac82-067f-47c0-8878-362f70befa29,217.png,Usopp,16,train,train\Usopp\217.png
e9de9018-138e-4df0-b0d2-d1a3896e27d2,81.png,Rayleigh,12,train,train\Rayleigh\81.png
ec5e0041-597e-4c9e-8502-4cc42cb2d158,38.jpg,Luffy,9,train,train\Luffy\38.jpg
2480daf3-a08a-4742-b900-694e2880fef3,182.png,Kurohige,7,train,train\Kurohige\182.png
f6da14e8-e4f9-4091-9b70-e403f9260c28,84.png,Law,8,train,train\Law\84.png
0cd2b758-6820-4e7a-92a8-e64e70a330b0,108.jpg,Robin,13,train,train\Robin\108.jpg
06724d08-5c8d-4ca2-87fd-57834be5299c,203.png,Shanks,15,train,train\Shanks\203.png
ebff2380-09a7-449d-8a12-9d1e81c48f93,164.png,Mihawk,10,train,train\Mihawk\164.png
d1d4733d-f40b-4044-8b4d-b3d1117c336a,150.png,Kurohige,7,train,train\Kurohige\150.png
d247485f-8b4c-40a7-a9b8-5da3392c35cd,57.jpg,Luffy,9,train,train\Luffy\57.jpg
6bbc76a4-cb0c-49b3-bd4d-51a614c0eaec,7.png,Franky,5,train,train\Franky\7.png
0a6a53b6-dd34-4948-bc6a-517fdc4f4fbc,180.png,Crocodile,4,train,train\Crocodile\180.png
59a1cfa3-db62-40c6-ba99-54a1d4b77179,141.png,Akainu,1,train,train\Akainu\141.png
462c4a53-0958-429f-a70a-7d1c1d22e8dd,42.png,Crocodile,4,train,train\Crocodile\42.png
c547cdb8-da7b-4bdf-a6ae-f1008894fe06,58.jpg,Zoro,17,train,train\Zoro\58.jpg
6577da29-e042-43ee-a43e-d48afe062a06,153.jpg,Jinbei,6,train,train\Jinbei\153.jpg
f5b43428-225b-4434-bf3a-7cef9d28ac45,142.png,Shanks,15,train,train\Shanks\142.png
6760158e-4e90-4159-ad2d-7283179f4d8b,43.png,Kurohige,7,train,train\Kurohige\43.png
d0eb285f-119a-42eb-8afa-e57acfa77f37,106.png,Jinbei,6,train,train\Jinbei\106.png
3b35121a-186a-4c6a-8c8f-263a26cdfed7,211.jpg,Robin,13,train,train\Robin\211.jpg
acf3666a-6870-4f04-b2d4-002ab78308cf,193.png,Jinbei,6,train,train\Jinbei\193.png
c014fa25-1d16-461c-a7cc-f45deac66bc6,116.jpg,Jinbei,6,train,train\Jinbei\116.jpg
cfc0c0ac-3525-4099-aaf6-06dc5ba3c0c3,173.png,Law,8,train,train\Law\173.png
51a4cc84-174d-4433-8b9b-dfafa4aefe8e,87.jpg,Sanji,14,train,train\Sanji\87.jpg
db05b606-9049-4fe1-8a8a-07ee4d138927,46.png,Franky,5,train,train\Franky\46.png
3e98d1cd-66d4-43ea-8aa0-d6dfc738c839,80.png,Ace,0,train,train\Ace\80.png
44202faf-7576-4e68-a25d-edb2997bb452,55.jpg,Zoro,17,train,train\Zoro\55.jpg
ed1b7efd-2f29-422e-a965-defcb0411a84,4.png,Franky,5,train,train\Franky\4.png
4a54bb24-41cd-4e45-bf88-b4ed349365b6,46.png,Crocodile,4,train,train\Crocodile\46.png
74cb2839-1734-4f57-a024-21b7fe2d683e,122.png,Usopp,16,train,train\Usopp\122.png
52091475-4848-47ac-9ebe-67ea132da8f0,165.png,Akainu,1,train,train\Akainu\165.png
24414e08-68b6-4a2f-82c2-cc9d9d166f28,169.jpg,Ace,0,train,train\Ace\169.jpg
a3acdf0d-95ac-4ca6-84a9-c88fc80cd8bc,106.png,Brook,2,train,train\Brook\106.png
2edba93b-1985-4971-85e3-8fb81401b99e,82.png,Shanks,15,train,train\Shanks\82.png
661d6d7f-a6ec-4847-92aa-3aa799ec5804,16.jpg,Robin,13,train,train\Robin\16.jpg
a9756f19-48d4-4d0d-b619-d264e01f41e2,86.png,Usopp,16,train,train\Usopp\86.png
e5c7e2b0-34b1-4b64-a9a1-bd18dec22561,69.png,Brook,2,train,train\Brook\69.png
e07fdc12-e47d-4ac0-8dc6-7e3cb126551f,92.png,Law,8,train,train\Law\92.png
6819eefa-8c91-4ccc-9859-6050b7cf3955,171.jpg,Sanji,14,train,train\Sanji\171.jpg
d5bc2961-ccd1-4960-896c-155a7cef65a4,214.png,Nami,11,train,train\Nami\214.png
9833774b-d480-4184-bf9c-70808a0098a0,98.png,Chopper,3,train,train\Chopper\98.png
0e3a0cda-fe9e-46c3-b3d8-87c98800dd00,143.png,Rayleigh,12,train,train\Rayleigh\143.png
0e0f1a4d-f9d2-47a6-9826-042a2e79ad87,86.png,Kurohige,7,train,train\Kurohige\86.png
dc427def-9fdd-4f38-bb1e-06962cb13439,205.png,Nami,11,train,train\Nami\205.png
a8b7a831-2419-4e1a-b4cd-0d6356cd2da0,211.png,Franky,5,train,train\Franky\211.png
346e7e7e-ebf6-4089-8776-02c120ee4d0f,8.jpg,Zoro,17,train,train\Zoro\8.jpg
935f200d-6551-4b3b-a915-5ca15dc2d3ea,62.jpg,Sanji,14,train,train\Sanji\62.jpg
ae9405c1-09db-4d78-a8e8-27382bcfb976,124.jpg,Luffy,9,train,train\Luffy\124.jpg
6473cde9-2568-4339-9efc-cbd23cfab8ca,107.png,Ace,0,train,train\Ace\107.png
4b19344f-04ac-45fb-a3aa-a045da4fca72,92.png,Shanks,15,train,train\Shanks\92.png
3f1725b1-6df7-4396-87f2-4c4c0023e048,145.png,Rayleigh,12,train,train\Rayleigh\145.png
19947b2b-fce0-47bf-a633-879a463320be,126.png,Shanks,15,train,train\Shanks\126.png
466d9d7b-a5d2-4041-b1d9-ef4ef967ee17,155.png,Franky,5,train,train\Franky\155.png
e6633532-3357-442a-b05f-602c9c12a5f2,103.jpg,Luffy,9,train,train\Luffy\103.jpg
098c53f8-1f25-4f8f-b984-98d56b6743ed,80.jpg,Jinbei,6,train,train\Jinbei\80.jpg
38ee1c36-05b3-4add-8150-d69965de63e1,97.jpg,Robin,13,train,train\Robin\97.jpg
d3494483-9be1-4fde-9ff5-7343894c3019,76.png,Nami,11,train,train\Nami\76.png
8ba9c2d8-afb3-45be-8213-3e43871cdc3b,158.png,Chopper,3,train,train\Chopper\158.png
2d7cdb5a-04f4-4172-8028-91a44c52c4ea,107.png,Crocodile,4,train,train\Crocodile\107.png
1f5a5a62-ea9a-4c99-b14d-4ffcd93dc4f5,108.png,Brook,2,train,train\Brook\108.png
cc20cf0d-e40b-418f-a6f1-47ff37bf3ef4,21.png,Law,8,train,train\Law\21.png
196052e1-b6c5-41ff-9049-7b7c4f2c5690,195.png,Mihawk,10,train,train\Mihawk\195.png
30f00412-163d-47f3-9767-9b77650bce00,127.png,Crocodile,4,train,train\Crocodile\127.png
db6194e9-901c-4c9f-a66d-0d3d14873c46,50.png,Chopper,3,train,train\Chopper\50.png
f58b6d0d-7d75-4e02-b841-ed15b5414c4d,181.png,Ace,0,train,train\Ace\181.png
39ad424f-d551-46db-9e5e-3c354a90c021,22.png,Brook,2,train,train\Brook\22.png
baa9c0cc-7b4d-4d62-9eae-f1ef36578ea4,117.jpg,Luffy,9,train,train\Luffy\117.jpg
4bbbb9dc-410c-4f54-b54a-4cebed96927f,4.jpg,Zoro,17,train,train\Zoro\4.jpg
4c7a01a6-3dc7-4736-ba3e-0b988ed4d45d,67.png,Ace,0,train,train\Ace\67.png
14838aac-9943-4d83-9a02-de08cffb8bd4,21.png,Rayleigh,12,train,train\Rayleigh\21.png
895ef8d4-7c60-43c5-9f4a-2ce6e855cdb7,120.png,Crocodile,4,train,train\Crocodile\120.png
fcc36adb-2e66-4f8e-9062-81e4721ccaa0,35.png,Mihawk,10,train,train\Mihawk\35.png
120bd52a-9ccb-47d7-bae2-7d15db62e1f6,190.jpg,Ace,0,train,train\Ace\190.jpg
d86f809c-aab6-461c-8ae8-6931ff86ee70,32.jpg,Sanji,14,train,train\Sanji\32.jpg
08e27dc7-8571-485a-a938-234b46b50110,160.png,Akainu,1,train,train\Akainu\160.png
e90e39f2-4421-44bb-996f-0351d8744c52,27.png,Jinbei,6,train,train\Jinbei\27.png
569317c1-d2e0-40f7-a7fa-0db62a113dbf,34.png,Kurohige,7,train,train\Kurohige\34.png
909959aa-93df-40b4-acba-8f8ffb477e9d,147.png,Law,8,train,train\Law\147.png
24351cfe-d9bb-4957-9a49-e3eaa371a071,183.png,Usopp,16,train,train\Usopp\183.png
fc1c9e32-f466-4f0e-b284-8ce73c9ae57b,59.png,Usopp,16,train,train\Usopp\59.png
2e893112-6f86-4313-8233-d93281516104,204.png,Usopp,16,train,train\Usopp\204.png
27472881-2833-45c7-bc70-67e77fffe771,25.jpg,Luffy,9,train,train\Luffy\25.jpg
70a0babc-b4a7-4a44-9442-f2517e6d54f4,84.jpg,Sanji,14,train,train\Sanji\84.jpg
f8de0a8e-ddd1-4a32-9708-666de5ade446,62.png,Shanks,15,train,train\Shanks\62.png
02a5d7ac-c81e-443c-9cc3-ddae1a736688,75.png,Mihawk,10,train,train\Mihawk\75.png
056ae1ef-615e-407c-b11a-aef17e25efab,34.png,Franky,5,train,train\Franky\34.png
73047bdb-7755-42c0-80d8-1619db3d132a,21.png,Robin,13,train,train\Robin\21.png
448b2e6e-22e0-468c-9543-8f842a7a5b28,43.png,Franky,5,train,train\Franky\43.png
cbc4159b-5fbf-488b-be09-85658c1c0673,39.png,Brook,2,train,train\Brook\39.png
20899c46-be2d-474b-9b78-9a924f1ec44b,35.png,Robin,13,train,train\Robin\35.png
b59cf5ce-d783-4224-aafa-34f031e2b8ee,174.png,Mihawk,10,train,train\Mihawk\174.png
de99e98f-74d1-4d8d-bf88-30c88d668066,60.png,Brook,2,train,train\Brook\60.png
8a7e7ab5-a6de-4a6b-9a1f-b8281e381ed4,33.png,Chopper,3,train,train\Chopper\33.png
7d497c5b-01d2-493a-935e-4b5f1698b64e,42.png,Kurohige,7,train,train\Kurohige\42.png
df76aaec-09e3-4b88-a2cc-d2fc70a63a3b,199.png,Franky,5,train,train\Franky\199.png
69302e63-4ef8-44fc-aaba-2663a09b7537,173.png,Usopp,16,train,train\Usopp\173.png
c8326904-320e-4623-9a2b-24100e6ab788,69.png,Mihawk,10,train,train\Mihawk\69.png
320635ed-09f1-4646-b750-5b997bdae0d2,171.png,Mihawk,10,train,train\Mihawk\171.png
ddd61366-fbf0-4365-8e10-818933b9579f,91.png,Rayleigh,12,train,train\Rayleigh\91.png
104b9477-e915-4e50-adb9-9dcfa4cf2ea9,90.png,Brook,2,train,train\Brook\90.png
71fd5e78-c404-4590-93d6-78a80c51d45c,43.png,Usopp,16,train,train\Usopp\43.png
0ffe0025-5d1c-44b3-ad6b-79b2802a7d2d,30.png,Kurohige,7,train,train\Kurohige\30.png
72a9c1c8-3a1a-4231-893e-a5dfe87f7ab5,66.png,Mihawk,10,train,train\Mihawk\66.png
9b418689-7ff8-4030-ba4d-fbb453bb027f,89.png,Chopper,3,train,train\Chopper\89.png
786a6cd1-77c1-4826-9b0f-0a0bc0483ecb,51.jpg,Sanji,14,train,train\Sanji\51.jpg
96d0cc15-c330-45d9-b77f-783e65c5a515,147.jpg,Robin,13,train,train\Robin\147.jpg
8eeedbdc-f89b-4b02-ab74-3524b9996293,211.png,Kurohige,7,train,train\Kurohige\211.png
44155e3a-dad7-49d4-a172-fdc53c415579,28.png,Shanks,15,train,train\Shanks\28.png
34b3306c-b0ae-4b6a-895a-de686bf4a18f,156.jpg,Franky,5,train,train\Franky\156.jpg
16a2a4ee-5b8d-473e-9635-2314806b9f01,128.png,Mihawk,10,train,train\Mihawk\128.png
96f29746-34ac-48fc-870e-b337ea9c3f05,147.png,Rayleigh,12,train,train\Rayleigh\147.png
199e79ea-5a9c-4212-8ed4-c9801a66283b,216.png,Franky,5,train,train\Franky\216.png
abf900a8-0fb1-4fbe-aa10-281b1da3bec4,55.jpg,Jinbei,6,train,train\Jinbei\55.jpg
fd31e603-12f4-448e-8f0c-dcc76af20831,74.png,Shanks,15,train,train\Shanks\74.png
57874796-f27e-49fc-8eb2-88917480ab66,159.png,Franky,5,train,train\Franky\159.png
44732f97-0411-4c5b-88b3-1aed05e472ee,155.png,Mihawk,10,train,train\Mihawk\155.png
1cabebc1-4c89-4fd8-951e-4b6cc353d8cf,28.png,Ace,0,train,train\Ace\28.png
645f1b30-0d00-41ef-a7d4-85a83decd311,167.png,Usopp,16,train,train\Usopp\167.png
a544bf54-8a86-41d1-92b5-44ea6aa8140e,141.png,Chopper,3,train,train\Chopper\141.png
2167bf70-655a-4454-93d5-9a94f3c2e41e,189.png,Law,8,train,train\Law\189.png
28c922e7-17b0-4ac1-9325-3a3defed663a,195.png,Crocodile,4,train,train\Crocodile\195.png
71be754a-4be4-4cbb-b0c8-bb32ff8e83a4,137.png,Kurohige,7,train,train\Kurohige\137.png
c15287ea-a789-49e3-aa54-6e560e0c0e3d,166.png,Franky,5,train,train\Franky\166.png
8e9d14c8-e57a-4b6c-9e23-96bd72619d7d,124.png,Brook,2,train,train\Brook\124.png
032cb4db-709b-488f-a57d-d678a882d680,32.png,Chopper,3,train,train\Chopper\32.png
c8be004f-061e-437c-87e6-ea1ff2628b6a,148.jpg,Jinbei,6,train,train\Jinbei\148.jpg
249e79d7-92f9-44c1-8a3f-6e0b6cecf0ac,77.jpg,Jinbei,6,train,train\Jinbei\77.jpg
9aad2a99-d43a-4898-9fcb-44df1621b9de,148.png,Brook,2,train,train\Brook\148.png
38c585e2-ecd9-4312-878b-a7164b51472f,9.png,Chopper,3,train,train\Chopper\9.png
2d815ba7-514a-41e3-8971-e5bf38513e83,128.png,Usopp,16,train,train\Usopp\128.png
c3116ff3-fcac-4cad-b3d1-6bf128053d8a,55.png,Mihawk,10,train,train\Mihawk\55.png
78ccb82c-70d9-4e5b-b624-af951fa07a7f,70.png,Franky,5,train,train\Franky\70.png
63366864-aab6-480e-b9ff-c6e5814636ea,144.png,Nami,11,train,train\Nami\144.png
a9035d39-f155-4b2c-97b1-73ea303f8700,76.jpg,Jinbei,6,train,train\Jinbei\76.jpg
df294cd6-e842-4873-9921-9c01ab866fd2,117.png,Usopp,16,train,train\Usopp\117.png
98f77df6-9fa5-49ba-80be-00884db6681b,178.png,Ace,0,train,train\Ace\178.png
d8b77655-66dc-4ed9-8ef8-3f7d823d0ec0,37.png,Crocodile,4,train,train\Crocodile\37.png
e829b84d-a13b-4e5c-a722-26d9fb275506,67.png,Usopp,16,train,train\Usopp\67.png
3aaf544e-0f0f-4aa3-9663-04405bb1cd75,148.png,Nami,11,train,train\Nami\148.png
1a5cf0e3-5608-4e01-b1c0-10737d1398fc,150.png,Jinbei,6,train,train\Jinbei\150.png
025293f0-71c9-4e19-973f-12f356440b3e,194.png,Nami,11,train,train\Nami\194.png
7bf54d72-849b-4fc3-87ab-18e8ec3a6131,117.png,Crocodile,4,train,train\Crocodile\117.png
be1d8003-8eed-48bb-b63d-d78fb691197c,48.jpg,Ace,0,train,train\Ace\48.jpg
ce619ab5-e33e-4f9a-b02e-a642a69a75a0,93.png,Chopper,3,train,train\Chopper\93.png
46aaaec2-ab2f-41cd-8671-2f32bcbce4ec,151.png,Usopp,16,train,train\Usopp\151.png
3616a834-1fd3-4010-9cef-87e7e47b2d3a,193.png,Usopp,16,train,train\Usopp\193.png
31db39ba-6846-43e3-9b19-17e75987e1bf,178.jpg,Zoro,17,train,train\Zoro\178.jpg
613b33da-9ef7-4273-bc86-77cc0842a14d,215.png,Chopper,3,train,train\Chopper\215.png
e6759d95-4b0f-4095-abc2-92359bd42b48,222.png,Brook,2,train,train\Brook\222.png
3c977de6-6aca-4825-a52f-3c2e1fce9f20,5.png,Akainu,1,train,train\Akainu\5.png
c237deb0-b1d5-4d1b-96be-03ce83f71b56,184.png,Ace,0,train,train\Ace\184.png
88c3f4f5-1356-4314-899f-bc6a3c16e951,73.png,Franky,5,train,train\Franky\73.png
d261c131-7e7f-44cf-b927-4ba45581c306,190.png,Franky,5,train,train\Franky\190.png
b7ed5b4c-bb01-4156-9ef1-5a7fc0bf1080,167.png,Crocodile,4,train,train\Crocodile\167.png
75570578-dae4-4bd3-b04e-5171b63d434b,216.png,Kurohige,7,train,train\Kurohige\216.png
291bafb5-53c6-412c-a099-238e1fb20051,81.jpg,Jinbei,6,train,train\Jinbei\81.jpg
a664fe41-bd6e-420e-962b-6793db87a512,150.png,Ace,0,train,train\Ace\150.png
0b1e5d2d-237b-4594-902c-f36b72f2bea6,20.jpg,Luffy,9,train,train\Luffy\20.jpg
456fd7a6-397a-4259-8e29-2566705cb93a,125.jpeg,Sanji,14,train,train\Sanji\125.jpeg
bb53b7a8-c5ae-44ad-842d-04da1d6e1623,63.png,Shanks,15,train,train\Shanks\63.png
dc1ef6a1-de73-458f-a000-44ada3ed6f55,216.png,Jinbei,6,train,train\Jinbei\216.png
6ff7ba26-4a68-43a8-8f3e-1f633ccab11d,125.png,Crocodile,4,train,train\Crocodile\125.png
ce91f4ce-fe09-423f-9e57-f8756a048049,26.png,Chopper,3,train,train\Chopper\26.png
0630bdfc-0cba-4c58-8d10-fecf87a3b3af,115.png,Mihawk,10,train,train\Mihawk\115.png
bbfe904c-fc09-43e5-9531-3ffcc4a60e2c,116.jpg,Sanji,14,train,train\Sanji\116.jpg
10f9651d-489b-4f7c-8bb2-014e22f71790,150.jpg,Sanji,14,train,train\Sanji\150.jpg
672562f8-b1e1-4529-8354-c5079dc7f5e3,156.jpg,Robin,13,train,train\Robin\156.jpg
e5185d4e-e53d-4cf0-98cd-be04545dada1,197.png,Jinbei,6,train,train\Jinbei\197.png
a9d85de9-fc3e-4cb6-982b-11f1f1af89eb,84.png,Chopper,3,train,train\Chopper\84.png
5c7ec15f-20e1-4c3b-a796-1ec057d82064,210.jpg,Ace,0,train,train\Ace\210.jpg
f615e110-2319-4368-ac8e-895afe5dfe7e,75.png,Franky,5,train,train\Franky\75.png
210df97e-3a80-4838-8322-4aa8649ccf41,76.png,Rayleigh,12,train,train\Rayleigh\76.png
a3a418ce-1580-4da4-a267-91e77de21451,228.png,Nami,11,train,train\Nami\228.png
bbd0dc80-df57-456b-af3a-2e56eed0bfa7,135.png,Crocodile,4,train,train\Crocodile\135.png
4ade23ac-8cc8-4189-ac44-602361a6d66a,98.png,Jinbei,6,train,train\Jinbei\98.png
0bf50da1-32d6-47be-a8a1-608610dd4f7f,162.png,Jinbei,6,train,train\Jinbei\162.png
2ca1beef-3690-4a0d-b2c7-2d893229848b,93.png,Shanks,15,train,train\Shanks\93.png
3cfc52e8-ac5e-4430-994d-18f99403715f,183.png,Nami,11,train,train\Nami\183.png
a5928e9e-3038-4b48-b715-5fd9dd3928f4,40.png,Franky,5,train,train\Franky\40.png
bae27413-9222-442a-9967-0a1cf5dcbda2,159.png,Brook,2,train,train\Brook\159.png
323d9bed-9c7c-4fe3-b632-91addf58f826,101.jpg,Sanji,14,train,train\Sanji\101.jpg
a1f49110-e285-4a62-ab4c-658f337e970b,4.jpg,Ace,0,train,train\Ace\4.jpg
7bcac2a6-da38-4ea6-8399-4f0086c7d1d6,34.png,Crocodile,4,train,train\Crocodile\34.png
17fc78e6-b6fb-463b-86f5-2d50e664e895,29.png,Ace,0,train,train\Ace\29.png
ddf7e59a-123b-4807-b369-1d63c8ea3117,16.png,Usopp,16,train,train\Usopp\16.png
c473108a-1941-4ea8-b0aa-d7819431e1c2,210.png,Chopper,3,train,train\Chopper\210.png
723ec590-917d-4ff0-a260-d225d3dc31bc,49.png,Shanks,15,train,train\Shanks\49.png
a4f1fc81-a43d-473c-9ae6-cb1d02f44921,81.png,Franky,5,train,train\Franky\81.png
a0b09519-c7f2-42d1-ad7b-8e297a234d5c,5.jpg,Nami,11,train,train\Nami\5.jpg
9fb65c17-0a9a-426e-a688-397feb1b64e2,98.png,Nami,11,train,train\Nami\98.png
3344382f-73d9-40f9-adf3-af33e94ccdab,28.png,Chopper,3,train,train\Chopper\28.png
730591fd-8347-4e7f-873d-81dc256df634,8.png,Mihawk,10,train,train\Mihawk\8.png
45f640f3-a266-4e9d-85d3-456a97b74e3f,3.jpg,Zoro,17,train,train\Zoro\3.jpg
98ec92ce-54f5-403c-a925-fac9a14a743c,175.png,Akainu,1,train,train\Akainu\175.png
9c43c727-ba3e-43e0-a523-8650b6c554b4,213.png,Crocodile,4,train,train\Crocodile\213.png
8fa71739-f6b0-4072-8027-d9547482e245,9.png,Law,8,train,train\Law\9.png
7e575307-2c94-44b4-98f4-c3a475b1e494,66.png,Shanks,15,train,train\Shanks\66.png
2cd55e67-e642-40a4-b2fc-882461692d06,175.jpg,Ace,0,train,train\Ace\175.jpg
d74b3003-d66b-428e-b42a-823c33dfb40e,38.png,Mihawk,10,train,train\Mihawk\38.png
018549c8-708b-4a2f-955e-a5912bcaba37,144.png,Chopper,3,train,train\Chopper\144.png
e2f8fdf3-c1dc-477d-8653-b3532c26e4ff,177.jpg,Zoro,17,train,train\Zoro\177.jpg
0d4f7138-3a88-4591-8701-4db1707b2a7e,171.png,Kurohige,7,train,train\Kurohige\171.png
f275ea68-e44b-4c5f-a31c-d0eedde71983,91.png,Chopper,3,train,train\Chopper\91.png
90e0640d-cfb5-4f93-8e42-19be05ed2d61,192.png,Mihawk,10,train,train\Mihawk\192.png
56d87dc5-fc40-40ad-b42d-6365c2b7445b,180.png,Nami,11,train,train\Nami\180.png
eb712679-0e53-486d-8c62-d1fd4b33932b,95.png,Rayleigh,12,train,train\Rayleigh\95.png
2ef16d60-0e6e-42b6-b965-d2f654bc59b3,113.png,Ace,0,train,train\Ace\113.png
d12f15c9-b4c5-4911-ac25-248f352c5150,81.jpg,Zoro,17,train,train\Zoro\81.jpg
15f352e1-5c4d-4ca5-ab86-d94ca4bed8d4,182.png,Rayleigh,12,train,train\Rayleigh\182.png
ca5eb358-6ceb-406a-bc3b-7411c02e40ad,202.png,Franky,5,train,train\Franky\202.png
20d18469-40bf-4e8a-8b20-feaeef961c56,56.jpg,Zoro,17,train,train\Zoro\56.jpg
04f7d829-19cc-4388-8567-37028a2d5fc8,37.png,Akainu,1,train,train\Akainu\37.png
77a70a9b-d05e-4f02-9b1c-93e40a2ba143,201.jpg,Jinbei,6,train,train\Jinbei\201.jpg
3fc00ef5-8531-4e43-aac9-5d0c998c5b1c,32.png,Franky,5,train,train\Franky\32.png
93421943-a7ed-4f88-b6b1-d89844574b49,210.png,Crocodile,4,train,train\Crocodile\210.png
cdeeeded-788e-4909-978d-fda06c8df099,167.png,Chopper,3,train,train\Chopper\167.png
1e118091-2f16-470f-a327-d896aeb1f095,31.png,Akainu,1,train,train\Akainu\31.png
29fb5f29-2e05-4807-9d2c-06e2f5d325f8,87.png,Akainu,1,train,train\Akainu\87.png
d5b071b9-cd1c-47e2-8775-dd96411b3bab,18.png,Shanks,15,train,train\Shanks\18.png
13aa7751-462c-47d2-a9c8-583f7a7009a9,83.png,Usopp,16,train,train\Usopp\83.png
1527be66-741a-4b44-b066-bc816ead3b13,108.png,Jinbei,6,train,train\Jinbei\108.png
1fd012d6-3948-4c5f-bf02-84524a1a5b56,208.png,Usopp,16,train,train\Usopp\208.png
6f5069f2-6d29-4a16-8d74-9e9aa72f3115,169.jpg,Zoro,17,train,train\Zoro\169.jpg
5748acb9-a5f7-4e60-86ff-c1277f268144,17.png,Shanks,15,train,train\Shanks\17.png
ecf92e72-fc25-47a4-b52c-51a05a29ea4c,27.jpg,Jinbei,6,train,train\Jinbei\27.jpg
6e003c14-309c-494a-a6ed-9a88569f01d5,110.png,Shanks,15,train,train\Shanks\110.png
30c123f5-7dfa-4509-8bf8-9c1826036245,150.jpg,Robin,13,train,train\Robin\150.jpg
f44b81b9-f470-41b2-b7e9-6276a22ef15e,91.png,Kurohige,7,train,train\Kurohige\91.png
03eb9381-e4aa-4e4e-8e26-a2e352389759,161.png,Ace,0,train,train\Ace\161.png
43d9cc03-69d3-4bfb-ae30-6f9a6dc44214,86.jpg,Zoro,17,train,train\Zoro\86.jpg
ade2146d-2adb-4c2f-84d5-e10139da8c8a,140.png,Chopper,3,train,train\Chopper\140.png
cd24d885-72d3-436c-b642-edfb56ef89c6,127.png,Chopper,3,train,train\Chopper\127.png
39d35bfc-c530-4df8-8985-dbd142dbdf2a,118.png,Usopp,16,train,train\Usopp\118.png
758ca266-c8ab-479b-8500-d2e5f96a05ef,191.jpg,Zoro,17,train,train\Zoro\191.jpg
2003c840-b362-4080-9984-65cefc9f44ba,14.png,Law,8,train,train\Law\14.png
b4678586-22c7-46c4-af3f-01cd9fc7e151,212.png,Franky,5,train,train\Franky\212.png
2b5eefc9-87bd-4d57-bc0e-71bbb20c0797,77.jpg,Sanji,14,train,train\Sanji\77.jpg
6a3c2b2c-b00e-4f02-be00-e2f9da15a279,40.png,Crocodile,4,train,train\Crocodile\40.png
996b5c71-80e8-422b-8167-1354d371b488,38.png,Akainu,1,train,train\Akainu\38.png
2abcb80c-1950-4067-9c99-b830fb118efd,60.png,Rayleigh,12,train,train\Rayleigh\60.png
7d6d95d0-a7df-46e4-944c-7c5603ff06a6,33.png,Nami,11,train,train\Nami\33.png
d3534780-d512-47cc-9eee-b03fa9ce35e8,1.png,Shanks,15,train,train\Shanks\1.png
3bebdc75-1a9a-447f-902d-b31123889008,131.jpg,Zoro,17,train,train\Zoro\131.jpg
50bacd02-3ab1-46d3-8026-a93010b90b43,80.jpeg,Robin,13,train,train\Robin\80.jpeg
2da7e2cd-d7c3-40a9-adee-92435c6fb4e9,183.png,Rayleigh,12,train,train\Rayleigh\183.png
8ea97756-d23a-4069-aaff-83fb9842d78f,185.png,Mihawk,10,train,train\Mihawk\185.png
981621ff-2b9b-46e6-b723-0c542b3e8647,179.png,Jinbei,6,train,train\Jinbei\179.png
54d76911-6cf7-4dfb-b680-9ab25a2784b0,202.png,Brook,2,train,train\Brook\202.png
8265bffe-ab94-4b69-893e-606c5428a23c,49.png,Franky,5,train,train\Franky\49.png
3c5c4345-b4d9-4259-a61c-07531f7c80c8,112.jpg,Zoro,17,train,train\Zoro\112.jpg
b41ae66f-1f23-4590-adf1-caff3cceb88f,74.png,Chopper,3,train,train\Chopper\74.png
